1425.49719238281,1434.05187988281,1441.23486328125,1443.61669921875,1450.79565429688,1453.81701660156,1461.11596679688,1464.33984375,1465.98486328125,1483.74548339844,1493.14404296875,1507.9560546875,1522.27856445313,1520.02099609375,1524.0078125,1525.81286621094,1505.806640625,1483.65661621094,1471.62683105469,1470.59558105469,1468.50659179688,1469.12414550781
1427.8330078125,1438.45275878906,1447.73034667969,1452.74279785156,1456.31408691406,1461.14782714844,1467.74963378906,1479.9169921875,1480.36401367188,1514.86059570313,1539.27966308594,1563.00341796875,1588.17907714844,1587.6337890625,1589.79077148438,1572.99597167969,1524.13635253906,1492.23059082031,1471.00854492188,1464.02392578125,1459.67932128906,1460.73937988281
1433.47534179688,1441.86010742188,1450.11083984375,1456.74389648438,1462.13391113281,1466.62316894531,1468.4404296875,1484.65930175781,1501.18115234375,1539.70092773438,1585.85925292969,1617.94836425781,1637.8662109375,1673.94995117188,1690.32592773438,1599.33142089844,1525.63439941406,1487.96044921875,1468.6767578125,1453.07849121094,1449.47668457031,1448.52429199219
1435.52014160156,1440.50817871094,1449.3828125,1459.74499511719,1467.26220703125,1476.30627441406,1480.04187011719,1490.56762695313,1532.28588867188,1581.30981445313,1609.42980957031,1622.88146972656,1639.40649414063,1661.21228027344,1666.03735351563,1587.42224121094,1512.05346679688,1482.53979492188,1466.72814941406,1454.32885742188,1448.80944824219,1440.54479980469
1434.83178710938,1442.80419921875,1447.54663085938,1459.81066894531,1466.1083984375,1472.61145019531,1490.25732421875,1502.96655273438,1548.91833496094,1595.19458007813,1608.63745117188,1602.28759765625,1573.90698242188,1558.97595214844,1585.22094726563,1550.18383789063,1495.21301269531,1465.80358886719,1458.00537109375,1450.56970214844,1444.49084472656,1439.01037597656
1439.34790039063,1445.43005371094,1453.83703613281,1460.39758300781,1471.11572265625,1476.2890625,1490.02258300781,1504.6865234375,1542.99682617188,1585.66589355469,1601.11938476563,1542.1513671875,1515.72021484375,1500.74108886719,1513.22827148438,1504.75866699219,1467.67651367188,1455.30017089844,1443.41589355469,1444.41528320313,1436.58386230469,1435.50146484375
1437.37683105469,1444.99206542969,1451.86865234375,1458.51953125,1469.7138671875,1483.63696289063,1499.02734375,1535.30480957031,1586.77734375,1590.54162597656,1545.8095703125,1514.18444824219,1481.64733886719,1478.79907226563,1472.88952636719,1460.08435058594,1447.99108886719,1438.47436523438,1435.79162597656,1433.56274414063,1433.404296875,1432.14465332031
1435.32690429688,1443.78735351563,1451.45190429688,1461.544921875,1474.06103515625,1491.15417480469,1524.99462890625,1560.41052246094,1588.75573730469,1568.95141601563,1517.21044921875,1472.02380371094,1460.54113769531,1457.55639648438,1462.76794433594,1454.69775390625,1440.07531738281,1428.06433105469,1427.30615234375,1427.751953125,1429.95043945313,1428.10461425781
1434.62219238281,1439.39965820313,1456.49279785156,1477.64953613281,1505.53674316406,1518.83813476563,1557.30749511719,1575.57751464844,1595.94873046875,1532.41088867188,1484.9931640625,1460.97253417969,1452.07751464844,1446.00170898438,1442.599609375,1444.63061523438,1434.65588378906,1426.4111328125,1422.46655273438,1422.271484375,1422.05407714844,1421.26843261719
1428.90600585938,1439.14660644531,1467.03369140625,1508.6728515625,1552.37145996094,1562.22534179688,1570.26953125,1576.82189941406,1543.61486816406,1483.80920410156,1460.40808105469,1452.28784179688,1437.28002929688,1433.08081054688,1428.25451660156,1434.92907714844,1419.17468261719,1418.26208496094,1411.412109375,1412.0703125,1411.81372070313,1414.19360351563
